repeat,seed,synth,downstream,regime,descriptor,r2,rmse
0,0,KDE,GBDT,TSTR,F_esters_isoaa,0.047000229358673096,0.5244329864667784
0,0,KDE,GBDT,TSTR,F_esters_flower,-0.0059032440185546875,0.4023406389727266
0,0,KDE,GBDT,TSTR,F_esters_fruity,-0.015699386596679688,0.5672511146537821
0,0,KDE,GBDT,TSTR,acidity,0.0005933642387390137,0.935877667840676
0,0,KDE,GBDT,TSTR,bitternes,-0.13697803020477295,0.779838698716066
0,0,KDE,GBDT,TSTR,sweetness,-0.05805552005767822,0.6847495634781615
0,0,KDE,GBDT,TSTR,X4vg,-0.05186259746551514,0.5852231312156588
0,0,KDE,GBDT,TSTR,diacetyl,-0.08262109756469727,0.4146610108965496
0,0,KDE,GBDT,TSTR,dms,-0.019420742988586426,0.577259162828458
0,0,KDE,GBDT,TSTR,metallic,-0.024654865264892578,0.44396749458664453
0,0,KDE,GBDT,TSTR,stale_hops,-0.04970109462738037,0.4719857749007688
0,0,KDE,GBDT,TSTR,t2n,-0.0829763412475586,0.422519544679822
0,0,KDE,GBDT,TSTR,orange,-0.4301224946975708,0.44470874950065764
0,0,KDE,GBDT,TSTR,coriander,-0.012625575065612793,0.6569405510132654
0,0,KDE,GBDT,TSTR,clove,0.02015632390975952,0.42317638299346094
0,0,KDE,GBDT,TSTR,lactic,0.0007445812225341797,0.9694899225148969
0,0,KDE,GBDT,TSTR,acetic,0.023961544036865234,0.81045936203964
0,0,KDE,GBDT,TSTR,barnyard,-0.07355618476867676,0.4878531295747533
0,0,KDE,GBDT,TSTR,alcohol,0.08709752559661865,0.7651363292466702
0,0,KDE,GBDT,TSTR,aftertaste,-0.07262003421783447,0.7265713598880165
0,0,KDE,GBDT,TSTR,body,-0.2097264528274536,0.7051117484827738
0,0,KDE,GBDT,TSTR,co2,-0.11687374114990234,0.5988712551562787
0,0,KDE,GBDT,TSTR,overall,-0.0532759428024292,0.6043053308942085
0,0,KDE,GBDT,AUG,A_malt_all,0.20575189590454102,0.7607357627195805
0,0,KDE,GBDT,AUG,A_malt_grain,-0.004592299461364746,0.4523249831449117
0,0,KDE,GBDT,AUG,A_malt_bread,0.057488977909088135,0.5039175756793337
0,0,KDE,GBDT,AUG,A_malt_cara,0.19884228706359863,0.5324475031035196
0,0,KDE,GBDT,AUG,A_malt_burn,0.08495181798934937,0.9416282360426923
0,0,KDE,GBDT,AUG,A_hops_all,0.10309892892837524,0.6521549522711996
0,0,KDE,GBDT,AUG,A_hops_citrus,0.10869169235229492,0.46618321515727656
0,0,KDE,GBDT,AUG,A_hops_tropical,-0.06653666496276855,0.6021942932901819
0,0,KDE,GBDT,AUG,A_hops_noble,0.044938743114471436,0.5693600160404668
0,0,KDE,GBDT,AUG,A_hops_woody,0.056245267391204834,0.41031921418994616
0,0,KDE,GBDT,AUG,A_esters_all,0.03933525085449219,0.6094426582140823
0,0,KDE,GBDT,AUG,A_esters_ethac,0.09544384479522705,0.44808052821265976
0,0,KDE,GBDT,AUG,A_esters_isoaa,0.049453794956207275,0.48499565968095304
0,0,KDE,GBDT,AUG,A_esters_flower,-0.02240157127380371,0.43282122138425383
0,0,KDE,GBDT,AUG,A_esters_fruity,-0.0340733528137207,0.5530353441153142
0,0,KDE,GBDT,AUG,F_malt_all,0.3926750421524048,0.5969500639284948
0,0,KDE,GBDT,AUG,F_malt_grain,-0.04029393196105957,0.4168641834199763
0,0,KDE,GBDT,AUG,F_malt_bread,0.18514853715896606,0.4952566187530395
0,0,KDE,GBDT,AUG,F_malt_cara,0.07750022411346436,0.5310470249399059
0,0,KDE,GBDT,AUG,F_malt_burn,0.1560249924659729,0.7730506931574954
0,0,KDE,GBDT,AUG,F_hops_all,0.21565204858779907,0.5581632969650987
0,0,KDE,GBDT,AUG,F_hops_citrus,-0.015781164169311523,0.4783529511138294
0,0,KDE,GBDT,AUG,F_hops_tropical,0.042576611042022705,0.5445311865129256
0,0,KDE,GBDT,AUG,F_hops_noble,0.0710492730140686,0.5750072022691872
0,0,KDE,GBDT,AUG,F_hops_woody,-0.011280059814453125,0.42919331656120235
0,0,KDE,GBDT,AUG,F_esters_all,0.1701158881187439,0.5239065545385826
0,0,KDE,GBDT,AUG,F_esters_ethac,-0.00016987323760986328,0.5090375941244966
0,0,KDE,GBDT,AUG,F_esters_isoaa,-0.002652406692504883,0.5379213611073892
0,0,KDE,GBDT,AUG,F_esters_flower,-0.061144232749938965,0.4132406427520603
0,0,KDE,GBDT,AUG,F_esters_fruity,0.03142392635345459,0.5539360597925962
0,0,KDE,GBDT,AUG,acidity,0.5337285399436951,0.6392450822634327
0,0,KDE,GBDT,AUG,bitternes,0.44936901330947876,0.5426990470409022
0,0,KDE,GBDT,AUG,sweetness,0.12473297119140625,0.6227988583553682
0,0,KDE,GBDT,AUG,X4vg,0.11895096302032471,0.5356017993722992
0,0,KDE,GBDT,AUG,diacetyl,-0.10647070407867432,0.41920352972142555
0,0,KDE,GBDT,AUG,dms,0.005492746829986572,0.5701617472773803
0,0,KDE,GBDT,AUG,metallic,0.07689625024795532,0.4213933137485892
0,0,KDE,GBDT,AUG,stale_hops,0.027254998683929443,0.45435529613667874
0,0,KDE,GBDT,AUG,t2n,-0.02359914779663086,0.41077334893000267
0,0,KDE,GBDT,AUG,orange,-0.13672268390655518,0.3964754676757879
0,0,KDE,GBDT,AUG,coriander,0.02459537982940674,0.6447539898326262
0,0,KDE,GBDT,AUG,clove,0.06385987997055054,0.41363135869754813
0,0,KDE,GBDT,AUG,lactic,0.38373827934265137,0.7613557782149359
0,0,KDE,GBDT,AUG,acetic,0.5039299726486206,0.5777890028026179
0,0,KDE,GBDT,AUG,barnyard,0.005113065242767334,0.4696383799935753
0,0,KDE,GBDT,AUG,alcohol,0.6699994802474976,0.46002766961346747
0,0,KDE,GBDT,AUG,aftertaste,0.20803868770599365,0.6243200656754383
0,0,KDE,GBDT,AUG,body,0.3813018798828125,0.5042591190166068
0,0,KDE,GBDT,AUG,co2,0.19224023818969727,0.5092986734226551
0,0,KDE,GBDT,AUG,overall,-0.01852595806121826,0.594253000721238
0,0,KDE,MLP,TSTR,A_malt_all,-0.28659939765930176,0.9682275224534566
0,0,KDE,MLP,TSTR,A_malt_grain,-0.6779520511627197,0.5845819943041792
0,0,KDE,MLP,TSTR,A_malt_bread,-0.519769549369812,0.6398897836821374
0,0,KDE,MLP,TSTR,A_malt_cara,-0.28912079334259033,0.6754054750185575
0,0,KDE,MLP,TSTR,A_malt_burn,-0.3393615484237671,1.1392168733201757
0,0,KDE,MLP,TSTR,A_hops_all,-0.4771643877029419,0.8369373153607695
0,0,KDE,MLP,TSTR,A_hops_citrus,-0.40647435188293457,0.585610132954889
0,0,KDE,MLP,TSTR,A_hops_tropical,-0.6557279825210571,0.7503143287645938
0,0,KDE,MLP,TSTR,A_hops_noble,-0.6113812923431396,0.7395550673191981
